Date,Open_samsung,High_samsung,Low_samsung,Close_samsung,Volume_samsung,Change_samsung,Open_lg,High_lg,Low_lg,Close_lg,Volume_lg,Change_lg
2022-06-02,66600,67000,66400,66700,14959443,-0.010385756676557834,104000,104000,102000,104000,660479,-0.00952380952380949
2022-06-03,67200,67300,66800,66800,8222883,0.0014992503748125774,105000,105500,103500,104000,610654,0.0
2022-06-07,66200,66400,65400,65500,19355755,-0.019461077844311392,103500,103500,101500,101500,664509,-0.024038461538461564
2022-06-08,65400,65700,65300,65300,12483180,-0.003053435114503844,102000,103000,101500,102000,568572,0.0049261083743843415
2022-06-09,65100,65200,64500,65200,25790725,-0.0015313935681470214,102000,102500,101000,102500,929702,0.004901960784313708
2022-06-10,64000,64400,63800,63800,22193552,-0.021472392638036797,101000,102000,100000,100500,595867,-0.019512195121951237
2022-06-13,62400,62800,62100,62100,22157816,-0.026645768025078342,98500,98900,95100,95100,1400191,-0.05373134328358209
2022-06-14,61200,62200,61100,61900,24606419,-0.0032206119162641045,92800,96300,92700,95300,1012058,0.002103049421661396
2022-06-15,61300,61500,60200,60700,26811224,-0.01938610662358642,94500,95500,92500,93200,829525,-0.022035676810073457
2022-06-16,61300,61800,60500,60900,23394895,0.0032948929159801743,94700,97600,93800,94400,860556,0.012875536480686733
2022-06-17,59400,59900,59400,59800,29053450,-0.01806239737274218,92800,93700,92000,93200,827209,-0.012711864406779627
2022-06-20,59800,59900,58100,58700,34111306,-0.018394648829431426,93400,93500,89300,90200,919626,-0.03218884120171672
2022-06-21,58700,59200,58200,58500,25148109,-0.0034071550255536653,90300,91400,90000,91000,516032,0.008869179600886845
2022-06-22,59000,59100,57600,57600,23334687,-0.01538461538461533,91400,91500,87100,87200,1196070,-0.04175824175824172
2022-06-23,57700,58000,56800,57400,28338608,-0.00347222222222221,86800,89800,85600,88300,1418259,0.012614678899082632
2022-06-24,57900,59100,57700,58400,23256103,0.017421602787456525,88300,90000,88300,89000,877028,0.007927519818799578
2022-06-27,59000,59900,58300,58800,18122236,0.006849315068493178,90200,91000,89000,89700,842826,0.00786516853932584
2022-06-28,59200,59500,58700,59400,13540538,0.010204081632652962,89100,90100,87800,89000,727402,-0.0078037904124860225
2022-06-29,58500,58800,58000,58000,14677138,-0.023569023569023573,88000,91800,87400,90700,873866,0.019101123595505642
2022-06-30,57200,57600,57000,57000,18915142,-0.017241379310344862,90900,90900,88300,88300,790624,-0.026460859977949336
2022-07-01,56900,57500,55900,56200,24982097,-0.01403508771929829,89000,92900,88800,89900,1390290,0.018120045300113352
2022-07-04,56100,57400,55700,57100,17807126,0.016014234875444844,90800,91000,88600,90200,701722,0.0033370411568409697
2022-07-05,57600,58200,57200,57200,14216539,0.0017513134851139256,91000,96000,90700,95500,1348997,0.058758314855875904
2022-07-06,57300,57300,56400,56400,16820461,-0.013986013986013957,94700,95100,92800,93100,1023511,-0.025130890052356025
2022-07-07,56400,58700,56300,58200,21322833,0.03191489361702127,94000,96400,93500,95900,1090036,0.03007518796992481
2022-07-08,58600,59300,58200,58700,15339271,0.00859106529209619,96300,98300,91800,92000,1494419,-0.040667361835245
2022-07-11,59300,59600,58700,58800,13042624,0.0017035775127767216,91500,92700,91000,91300,710884,-0.007608695652173925
2022-07-12,58600,58700,58100,58100,9336061,-0.011904761904761862,90700,90900,89100,90400,654534,-0.009857612267250793
2022-07-13,58300,58600,58000,58000,10841315,-0.0017211703958691649,89900,92300,89900,91100,676772,0.007743362831858391
2022-07-14,57500,58200,57400,57500,15067012,-0.008620689655172376,90600,91000,89500,90200,658582,-0.009879253567508184
2022-07-15,58400,60000,58100,60000,18685583,0.04347826086956519,90900,91500,89100,90900,604053,0.0077605321507761005
2022-07-18,60600,62000,60500,61900,20832517,0.03166666666666673,92500,94400,92000,92500,847838,0.017601760176017667
2022-07-19,61400,61500,60200,60900,15248261,-0.016155088852988664,91700,93000,91400,92900,410666,0.00432432432432428
2022-07-20,61800,62100,60500,60500,16782238,-0.006568144499178974,95200,95300,93300,94100,643294,0.012917115177610405
2022-07-21,61100,61900,60700,61800,12291374,0.02148760330578514,94100,94400,93000,94200,444578,0.0010626992561104665
2022-07-22,61800,62200,61200,61300,10261310,-0.008090614886731351,93800,94700,93500,93500,363025,-0.007430997876857748
2022-07-25,60900,61900,60800,61100,9193681,-0.0032626427406199365,93100,94700,93000,93900,351528,0.004278074866310266
2022-07-26,60800,61900,60800,61700,6597211,0.009819967266775809,93500,94700,93300,93600,417522,-0.0031948881789137795
2022-07-27,61300,61900,61200,61800,7320997,0.0016207455429497752,93800,94500,93200,94300,330196,0.007478632478632452
2022-07-28,62300,62600,61600,61900,10745302,0.0016181229773462036,95100,95500,93000,93600,666622,-0.007423117709437932
2022-07-29,62400,62600,61300,61400,15093120,-0.008077544426494332,94200,94800,93600,94400,674170,0.008547008547008517
2022-08-01,61000,61700,60300,61300,13154816,-0.0016286644951140072,94800,95300,93600,94400,485739,0.0
2022-08-02,61200,61900,61000,61700,13614895,0.006525285481239873,94400,95000,93200,93500,474933,-0.009533898305084776
2022-08-03,61600,61600,61000,61300,10053861,-0.00648298217179899,93500,93900,93000,93800,374218,0.0032085561497325887
2022-08-04,61700,61800,61200,61500,9125439,0.0032626427406199365,94400,96900,94200,96000,1059583,0.023454157782516027
2022-08-05,61700,61900,61200,61500,9567620,0.0,96400,96700,95400,95900,447686,-0.0010416666666667185
2022-08-08,61400,61400,60600,60800,11313150,-0.011382113821138184,95800,95800,93600,94000,579176,-0.019812304483837306
2022-08-09,60600,60700,59600,60000,18251170,-0.013157894736842146,94000,94700,92800,94700,542364,0.007446808510638281
2022-08-10,58900,59200,58600,59100,18084349,-0.015000000000000013,93900,94500,92700,92800,502234,-0.020063357972544882
2022-08-11,59600,60000,59300,59900,15141941,0.013536379018612488,93900,101000,93400,101000,2683987,0.08836206896551735
2022-08-12,59500,60700,59400,60200,10786658,0.005008347245408995,100500,102500,99600,101000,1151625,0.0
2022-08-16,60500,61600,60300,61000,15036727,0.013289036544850585,101500,103000,100000,102000,872610,0.00990099009900991
2022-08-17,61100,61200,60300,60400,9061518,-0.00983606557377048,102500,105000,102000,103500,1537894,0.014705882352941124
2022-08-18,60300,61900,60000,61500,16372754,0.01821192052980125,102000,103500,100500,102000,768622,-0.01449275362318836
2022-08-19,61400,61600,60600,60900,6923679,-0.009756097560975618,101500,102500,100500,101000,571786,-0.009803921568627416
2022-08-22,60300,60400,59800,60000,8259865,-0.014778325123152691,99700,101500,99200,100000,664440,-0.00990099009900991
2022-08-23,59000,59600,59000,59100,9041629,-0.015000000000000013,99100,99700,98000,98200,588286,-0.018000000000000016
2022-08-24,59200,59500,59000,59000,8888486,-0.0016920473773265332,98800,99000,97900,98100,557382,-0.0010183299389001643
2022-08-25,59200,59700,59000,59700,5767902,0.011864406779660941,98900,99700,98300,99100,541955,0.010193679918450549
2022-08-26,60300,60900,59900,60000,9499995,0.005025125628140614,99900,100500,99000,100500,549129,0.01412714429868811
2022-08-29,58700,58900,58600,58600,9841329,-0.023333333333333317,96800,97500,95200,96200,852805,-0.042786069651741254
2022-08-30,58700,59000,58300,58800,9690044,0.0034129692832765013,96600,97800,95400,97500,514506,0.013513513513513598
2022-08-31,58200,59900,58200,59700,14203512,0.015306122448979664,96700,101000,96200,101000,712641,0.03589743589743599
2022-09-01,58700,58900,58300,58400,14905777,-0.021775544388609736,99100,99600,97700,97700,683659,-0.0326732673267327
2022-09-02,58300,58600,57500,57500,15040310,-0.015410958904109595,98300,99900,97000,97300,464595,-0.004094165813715467
2022-09-05,57400,57800,56800,57100,11425977,-0.006956521739130417,97200,98300,96500,97200,330235,-0.0010277492291880241
2022-09-06,57200,57600,56900,57100,7503086,0.0,97300,97500,96100,96800,354834,-0.004115226337448541
2022-09-07,56700,56700,55900,56000,17384854,-0.019264448336252182,96200,96400,93600,94400,654418,-0.024793388429752095
2022-09-08,56200,56400,55600,55600,18000016,-0.0071428571428571175,95300,95400,93500,93800,598114,-0.006355932203389814
2022-09-13,57000,58500,56800,58100,17166581,0.04496402877697836,95700,98200,95100,97900,703205,0.04371002132196167
2022-09-14,56200,57200,56100,56800,12524961,-0.022375215146299476,93600,94600,93600,94000,721562,-0.03983656792645551
2022-09-15,57000,57100,56000,56000,11664819,-0.014084507042253502,94600,94600,92000,92000,672520,-0.021276595744680882
2022-09-16,55600,56400,55500,56200,13456503,0.0035714285714285587,91100,91200,90000,90600,769264,-0.01521739130434785
2022-09-19,56300,57000,56000,56400,12278653,0.003558718861210064,90200,91700,90200,90400,455443,-0.002207505518763808
2022-09-20,56400,57000,55800,55800,14041465,-0.010638297872340385,91000,91400,89400,89700,540462,-0.007743362831858391
2022-09-21,55400,55500,55000,55300,11863700,-0.008960573476702538,90000,90100,87600,88000,669889,-0.018952062430323324
2022-09-22,54600,54700,54300,54400,12786510,-0.016274864376130238,86100,86500,84500,85300,927127,-0.030681818181818143
2022-09-23,54400,54900,54200,54500,10555964,0.0018382352941177516,85300,86600,84400,84900,725235,-0.004689331770222793
2022-09-26,53700,54200,53600,53900,15008449,-0.011009174311926606,83500,84400,81600,81800,981155,-0.036513545347467646
2022-09-27,53800,54200,53500,54200,16631289,0.005565862708719838,81600,81800,80000,81300,960659,-0.006112469437652757
2022-09-28,53900,54400,52500,52900,19991129,-0.023985239852398532,80700,81800,78300,79300,1063245,-0.024600246002460024
2022-09-29,53300,53700,52600,52600,13882080,-0.005671077504725952,80500,80700,77900,78000,788884,-0.016393442622950838
2022-09-30,52300,53600,51800,53100,22503249,0.009505703422053147,77200,79900,77200,78600,887235,0.007692307692307665
2022-10-04,55300,55400,54500,55200,19148435,0.039548022598870025,79800,81000,79800,80700,764137,0.026717557251908497
2022-10-05,56900,57200,55400,56000,22458970,0.01449275362318847,82200,82400,78600,79200,696257,-0.018587360594795488
2022-10-06,56700,57300,56300,56300,14944446,0.005357142857142838,80000,81400,79400,80600,582507,0.017676767676767735
2022-10-07,55900,56900,55200,56200,16886813,-0.001776198934280604,79800,82300,79700,81700,676353,0.013647642679900818
2022-10-11,54400,55700,54000,55400,21437877,-0.014234875444839812,79800,79900,77700,78200,827730,-0.04283965728274175
2022-10-12,55700,57000,55200,55800,18408910,0.0072202166064982976,78400,80000,77800,79800,594177,0.020460358056265893
2022-10-13,55400,56100,55200,55200,13784602,-0.010752688172043001,79600,80700,78100,78100,588068,-0.02130325814536338
2022-10-14,56200,56500,55800,56300,12924326,0.019927536231884035,80000,81500,79700,80700,462737,0.033290653008962945
2022-10-17,55800,57000,55700,56600,13641878,0.005328596802841812,79700,81800,79300,81700,394098,0.012391573729863659
2022-10-18,56700,57100,55800,56500,14820702,-0.0017667844522968323,83100,83300,81300,82800,594072,0.01346389228886169
2022-10-19,56700,56900,55700,55800,12660652,-0.012389380530973493,82000,82600,80400,80600,706403,-0.02657004830917875
2022-10-20,55200,56000,55100,55500,17107653,-0.005376344086021501,80300,81400,78800,81200,594436,0.007444168734491274
2022-10-21,55100,56300,55100,55900,11456060,0.007207207207207134,80700,81500,80100,80800,347557,-0.0049261083743842304
2022-10-24,57000,57500,56700,57500,16944503,0.028622540250447193,81700,82300,80400,80900,611218,0.0012376237623761277
2022-10-25,57000,58600,57000,57700,17405678,0.003478260869565153,80900,81900,79700,80100,552564,-0.00988875154511748
2022-10-26,58000,59600,57700,59400,20824967,0.029462738301559765,80100,80200,77300,77800,1247943,-0.028714107365792718
2022-10-27,59700,60100,58900,59500,21756712,0.0016835016835017313,78300,80700,78000,80200,920792,0.03084832904884327
2022-10-28,58900,59200,57200,57300,20924937,-0.036974789915966366,79800,81200,79600,79900,641547,-0.0037406483790524137
2022-10-31,58100,59900,58000,59400,18999514,0.03664921465968596,82000,82000,80500,81600,713095,0.02127659574468077
2022-11-01,59900,60300,59500,60000,17201647,0.010101010101010166,81500,82900,80800,82600,611191,0.01225490196078427
2022-11-02,59700,60000,59300,59600,13202919,-0.00666666666666671,81700,84000,81500,83700,740355,0.013317191283293006
2022-11-03,58600,59800,58100,59200,17492162,-0.006711409395973145,81900,83700,81000,82800,643835,-0.010752688172043001
2022-11-04,59100,59500,58400,59400,12445841,0.0033783783783782884,82600,90000,82100,88600,2425215,0.07004830917874405
2022-11-07,59700,60300,59400,60200,12437246,0.013468013468013407,89200,91200,87400,90900,1584070,0.025959367945823875
2022-11-08,60500,61900,60500,61800,18273898,0.02657807308970095,90900,92600,90300,91300,994859,0.004400440044004306
2022-11-09,62000,62200,61300,62000,14045592,0.003236245954692629,91600,94100,91200,93200,933729,0.020810514786418377
2022-11-10,61400,61500,60400,60400,21087633,-0.02580645161290318,92200,94000,91900,91900,803724,-0.013948497854077258
2022-11-11,63100,63200,62300,62900,20037163,0.041390728476821126,95400,95400,93700,94500,891240,0.028291621327529937
2022-11-14,62900,62900,61700,61900,15973416,-0.015898251192368873,94700,96900,94500,95600,888814,0.011640211640211673
2022-11-15,62200,62500,61600,62400,12310986,0.008077544426494443,96100,98800,95800,96600,736227,0.010460251046025215
2022-11-16,62400,62700,61700,62700,12909260,0.004807692307692291,96900,96900,94700,95600,589204,-0.010351966873705987
2022-11-17,62000,62000,61300,61400,13298296,-0.020733652312599715,95100,95800,92900,92900,523307,-0.028242677824267814
2022-11-18,61800,62400,61400,61800,12236503,0.006514657980456029,93100,94600,91000,92000,864219,-0.009687836383207804
2022-11-21,61400,61800,60800,61400,9378097,-0.006472491909385147,92500,92500,89300,90100,659130,-0.020652173913043526
2022-11-22,60900,61200,60300,60600,9411289,-0.013029315960912058,90300,90700,89100,89500,392751,-0.006659267480577102
2022-11-23,61200,61300,60700,61000,8765050,0.0066006600660066805,90600,92100,90000,90200,454470,0.007821229050279266
2022-11-24,61200,61700,60900,61400,8125010,0.006557377049180246,90800,91500,90200,90500,302045,0.003325942350332678
2022-11-25,61400,61700,60800,61000,6677933,-0.006514657980456029,91000,91000,89100,89700,309097,-0.008839779005524906
2022-11-28,60500,60500,59800,60100,8589032,-0.014754098360655776,91600,95200,90700,93200,1494873,0.03901895206243022
2022-11-29,59900,60600,59800,60600,7014160,0.008319467554076532,93400,94000,91300,93800,623921,0.006437768240343367
2022-11-30,60400,62200,60200,62200,19768903,0.0264026402640265,92900,98300,92600,97600,1734591,0.04051172707889128
2022-12-01,63100,63200,62300,62600,16631445,0.006430868167202508,98900,99000,96100,96200,656245,-0.014344262295082011
2022-12-02,62500,62500,60400,60400,15331184,-0.03514376996805113,96400,98500,95400,96600,809770,0.004158004158004047
2022-12-05,60900,61100,60000,60300,13767787,-0.0016556291390728006,97200,97700,95900,96800,462365,0.0020703933747412417
2022-12-06,59800,60100,59200,59200,13888300,-0.018242122719734688,95900,100500,95500,97200,1145457,0.004132231404958775
2022-12-07,58800,59600,58500,58900,12100662,-0.0050675675675675436,95000,95500,89500,90300,1994747,-0.07098765432098764
2022-12-08,58700,59200,58600,59200,12986815,0.005093378607809784,89600,90700,88800,89800,922814,-0.0055370985603543366
2022-12-09,59300,60600,59300,60400,10529632,0.020270270270270174,90500,91200,89700,91000,599973,0.013363028953229383
2022-12-12,59900,60000,59400,59500,9036472,-0.01490066225165565,89800,91300,89500,89800,431521,-0.01318681318681314
2022-12-13,59600,60300,59400,59700,9040873,0.003361344537815114,90200,90300,87700,88100,588048,-0.018930957683741645
2022-12-14,59800,60600,59800,60500,8207485,0.01340033500837512,88800,90100,88500,89900,471240,0.020431328036322416
2022-12-15,59800,60200,59300,59300,8716039,-0.01983471074380161,89500,89600,88500,88700,244911,-0.013348164627363768
2022-12-16,58300,59500,58300,59500,13033596,0.003372681281618828,87000,87900,85800,87200,625891,-0.016910935738444155
2022-12-19,59500,59900,59100,59500,7696187,0.0,87200,87800,86100,86900,432162,-0.0034403669724770714
2022-12-20,59000,59100,58500,58600,9284761,-0.015126050420168013,86600,86700,85300,86100,340339,-0.009205983889528202
2022-12-21,58700,59100,58000,58000,10356971,-0.010238907849829393,86700,86800,85000,85900,255814,-0.0023228803716608404
2022-12-22,58100,59100,58100,59100,10720630,0.018965517241379404,86500,91700,86500,90300,1421236,0.051222351571594826
2022-12-23,58200,58400,57700,58100,9829407,-0.016920473773265665,88500,92200,88200,90900,946249,0.006644518272425293
2022-12-26,58000,58100,57700,57900,6756411,-0.0034423407917383297,90900,91000,88700,88900,466302,-0.022002200220021972
2022-12-27,58000,58400,57900,58100,10667027,0.003454231433505983,89500,90400,89100,89700,553886,0.008998875140607376
2022-12-28,57600,57600,56400,56600,14665410,-0.025817555938037917,89200,90700,88600,89400,490113,-0.0033444816053511683
2022-12-29,56000,56200,55300,55300,11295935,-0.02296819787985871,88500,89400,86500,86500,451139,-0.032438478747203625
2023-01-02,55500,56100,55200,55500,10031448,0.003616636528029016,87200,87600,86300,86400,256377,-0.0011560693641619046
2023-01-03,55400,56000,54500,55400,13547030,-0.0018018018018017834,86400,87000,83500,85700,535289,-0.00810185185185186
2023-01-04,55700,58000,55600,57800,20188071,0.04332129963898912,84900,89700,84500,89700,582484,0.046674445740956916
2023-01-05,58200,58800,57600,58200,15682826,0.006920415224913601,89700,90500,89000,89900,372671,0.0022296544035673715
2023-01-06,58300,59400,57900,59000,17334989,0.013745704467353903,88700,91600,88700,90700,520258,0.008898776418242438
2023-01-09,59700,60700,59600,60700,18640107,0.028813559322034,91600,95500,91600,95100,1246443,0.04851157662624028
2023-01-10,60200,61100,59900,60400,14859797,-0.0049423393739703725,94900,95300,93600,95100,583121,0.0
2023-01-11,61000,61200,60300,60500,12310751,0.0016556291390728006,95300,95800,93800,94800,454625,-0.003154574132492094
2023-01-12,61100,61200,59900,60500,16102561,0.0,95000,95500,93100,93700,487521,-0.011603375527426185
2023-01-13,60500,61200,60400,60800,12510328,0.0049586776859504855,94100,95300,93600,94200,500644,0.005336179295624355
2023-01-16,61300,61600,60800,61100,10039972,0.004934210526315708,94700,95800,92700,94400,458632,0.002123142250530785
2023-01-17,61200,61500,60600,61000,9831456,-0.0016366612111292644,94200,95200,93300,94700,511231,0.0031779661016948513
2023-01-18,60700,61000,59900,60400,11584041,-0.00983606557377048,94700,95600,94200,95200,458888,0.0052798310454065245
2023-01-19,60500,61500,60400,61500,12808490,0.01821192052980125,94200,97100,94100,96300,601293,0.011554621848739455
2023-01-20,62100,62300,61100,61800,9646327,0.004878048780487809,96200,96700,95000,96300,391157,0.0
2023-01-25,63500,63700,63000,63400,16822710,0.025889967637540368,97200,97800,96200,96600,403888,0.0031152647975076775
2023-01-26,63800,63900,63300,63900,13278277,0.007886435331230235,96400,97900,95800,97900,496024,0.013457556935817738
2023-01-27,64400,65000,63900,64600,18760182,0.010954616588419341,98100,100000,97500,98100,813280,0.0020429009193054792
2023-01-30,64900,64900,63100,63300,20995234,-0.020123839009287936,100000,101200,98100,100400,1322757,0.023445463812436396
2023-01-31,63500,63700,61000,61000,29746731,-0.0363349131121643,99900,103200,99200,100100,1140938,-0.0029880478087649376
2023-02-01,62600,62700,61000,61800,18570133,0.013114754098360715,100100,100100,98100,99100,738213,-0.009990009990009985
2023-02-02,63200,63900,62600,63500,23285983,0.027508090614886793,100100,101500,99000,100900,727164,0.01816347124117046
2023-02-03,63900,64000,63000,63800,15194598,0.0047244094488188,101300,102100,100200,100800,493356,-0.0009910802775024985
2023-02-06,62800,63000,61600,61600,15529356,-0.03448275862068961,100900,102900,100000,101600,663779,0.007936507936507908
2023-02-07,61900,62500,61600,61900,14491039,0.004870129870129913,101800,103000,101300,102000,568693,0.003937007874015741
2023-02-08,62800,63300,62400,63100,12243125,0.01938610662358653,102500,108800,102200,107600,1809917,0.05490196078431375
2023-02-09,63000,63300,62300,63000,12164865,-0.0015847860538826808,106600,108800,105000,108000,1189827,0.0037174721189590088
2023-02-10,62600,63000,62400,62800,9382576,-0.0031746031746031633,108000,112200,106900,110600,1330878,0.024074074074074137
2023-02-13,62900,63000,62300,62900,10730362,0.0015923566878981443,110000,110000,105500,107200,907871,-0.030741410488245968
2023-02-14,63600,63900,63200,63200,9126664,0.004769475357710551,108700,114200,108700,113300,1957756,0.056902985074626766
2023-02-15,63900,63900,62000,62200,13208103,-0.015822784810126556,113600,114200,112400,112800,1108858,-0.0044130626654897975
2023-02-16,62500,63700,62400,63700,13798831,0.02411575562700974,114000,116400,113200,114000,1080764,0.010638297872340496
2023-02-17,62900,63300,62400,62600,10791265,-0.017268445839874413,112600,115500,112100,113900,735524,-0.0008771929824561431
2023-02-20,62900,63000,61800,62700,12908073,0.0015974440894568342,114000,115100,112800,113300,730359,-0.005267778753292318
2023-02-21,62700,62800,62000,62100,7665046,-0.009569377990430672,113200,116100,112600,114000,735027,0.0061782877316858276
2023-02-22,61500,61800,61000,61100,11959088,-0.01610305958132041,113000,113800,111000,111100,692730,-0.025438596491228038
2023-02-23,61700,62500,61500,62000,13047099,0.014729950900163713,112400,117000,112300,114700,1414208,0.03240324032403241
2023-02-24,62300,62600,61300,61300,10308143,-0.011290322580645107,115000,115700,112400,113400,711338,-0.011333914559720992
2023-02-27,60800,60800,60200,60500,11155697,-0.013050570962479635,112800,114100,111400,112700,556263,-0.006172839506172867
2023-02-28,60800,61400,60500,60600,13715861,0.0016528925619834212,113400,113400,110500,111200,666842,-0.013309671694764824
2023-03-02,60900,61800,60500,60800,13095682,0.0033003300330032292,110600,112400,110600,111400,484235,0.0017985611510791255
2023-03-03,61000,61200,60500,60500,10711405,-0.004934210526315819,112500,113400,109500,110800,475873,-0.0053859964093356805
2023-03-06,61100,61600,60800,61500,13630602,0.016528925619834656,112000,115500,111100,114500,964347,0.03339350180505418
2023-03-07,61400,61400,60700,60700,11473280,-0.013008130081300862,114400,115400,112200,114400,748490,-0.0008733624454148048
2023-03-08,60100,60500,59900,60300,14161857,-0.00658978583196046,116200,120600,116200,117500,1731900,0.027097902097902082
2023-03-09,60500,60800,59900,60100,14334499,-0.0033167495854062867,119600,121400,116700,117000,1144788,-0.004255319148936176
2023-03-10,59500,59700,59100,59500,11902471,-0.009983361064891838,115400,118300,114600,115700,858971,-0.011111111111111072
2023-03-13,59900,60200,59300,60000,12779724,0.008403361344537785,116000,118500,113600,117500,851620,0.015557476231633505
2023-03-14,59400,59500,59000,59000,12147346,-0.01666666666666672,116700,117300,111200,111800,1114429,-0.04851063829787239
2023-03-15,60000,60300,59600,59800,10482149,0.013559322033898313,114600,117800,113200,117400,1133693,0.050089445438282754
2023-03-16,59200,60200,59100,59900,10611939,0.0016722408026756952,116000,119200,115800,117500,916862,0.0008517887563883608
2023-03-17,60800,61300,60600,61300,14090110,0.023372287145241977,119000,119500,116900,117900,918172,0.0034042553191488967
2023-03-20,61100,61200,60200,60200,9618009,-0.01794453507340943,118200,118500,112900,113900,965943,-0.03392705682782016
2023-03-21,60500,60700,60100,60300,8318514,0.0016611295681063787,114500,114700,112400,113300,712657,-0.005267778753292318
2023-03-22,61000,61200,60500,61100,8978591,0.013266998341625147,115500,116500,113600,114200,756170,0.007943512797881747
2023-03-23,60600,62300,60600,62300,15381057,0.019639934533551617,113700,114700,110300,111800,1324425,-0.021015761821365997
2023-03-24,62700,63300,62300,63000,18278602,0.011235955056179803,111900,113500,111000,113000,893158,0.01073345259391778
2023-03-27,62600,62800,62000,62100,11039331,-0.014285714285714235,113000,114500,111000,113500,778173,0.004424778761061843
2023-03-28,62400,62900,62100,62900,11614118,0.012882447665056418,113000,113100,109000,111800,1263322,-0.0149779735682819
2023-03-29,62500,62700,62200,62700,11216008,-0.0031796502384737746,112900,114500,112700,113700,554609,0.016994633273702986
2023-03-30,63700,63700,63100,63200,15684377,0.00797448165869219,114500,115600,113100,113100,570965,-0.00527704485488123
2023-03-31,64000,64000,63700,64000,14094479,0.012658227848101333,114100,115700,113800,115300,855187,0.01945181255526074
2023-04-03,64000,64000,63000,63100,11973133,-0.014062499999999978,116000,116300,113200,113800,713112,-0.01300954032957502
2023-04-04,63400,63800,62800,63600,11120514,0.007923930269413626,114300,117200,112800,115900,896834,0.018453427065026284
2023-04-05,63700,64000,63400,63900,9176149,0.004716981132075526,116700,119700,116100,116800,1010185,0.007765314926660993
2023-04-06,63500,63600,62300,62300,14992747,-0.025039123630672955,117400,118100,113600,113900,891174,-0.02482876712328763
2023-04-07,63800,65200,63800,65000,27476120,0.043338683788122,115500,116100,113800,114300,921786,0.0035118525021948788
2023-04-10,64800,66300,64700,65700,18777166,0.010769230769230864,115000,115900,112600,113000,1018183,-0.011373578302712128
2023-04-11,66200,66200,65400,65900,16323183,0.003044140030441511,113500,114200,112100,112600,1095649,-0.0035398230088495852
2023-04-12,65800,66200,65300,66000,15021313,0.0015174506828528056,112700,114900,112700,114600,1116912,0.017761989342806483
2023-04-13,65600,66100,65400,66100,15091022,0.0015151515151514694,116000,117500,113500,115300,1275287,0.00610820244328103
2023-04-14,66600,66600,65000,65100,16176490,-0.015128593040847238,116100,116900,114600,115200,795003,-0.0008673026886383273
2023-04-17,65000,65600,64700,65300,13486618,0.003072196620583778,115100,115100,111700,112200,1014716,-0.02604166666666663
2023-04-18,65900,66000,64800,65600,14802060,0.004594180704440953,112300,113000,111000,111600,1014529,-0.005347593582887722
2023-04-19,65500,65800,65300,65500,10255985,-0.0015243902439023849,112600,113500,111800,112900,747852,0.011648745519713177
2023-04-20,65100,65300,64600,65300,9501169,-0.003053435114503844,112600,113300,109300,110600,877927,-0.02037201062887506
2023-04-21,65800,65900,65400,65700,10538622,0.006125574272588086,110300,110600,106900,107800,1187692,-0.025316455696202556
2023-04-24,65300,65700,64800,65200,12986581,-0.007610350076103556,107200,108500,107200,107400,561213,-0.0037105751391465214
2023-04-25,65300,65400,63400,63600,16193271,-0.024539877300613466,107700,109900,106300,108900,1051431,0.013966480446927276
2023-04-26,63600,64300,63300,64100,12664541,0.007861635220125729,109000,110100,108000,108400,603110,-0.0045913682277318735
2023-04-27,64100,65000,63300,64600,14779601,0.007800312012480548,108500,108900,106900,107700,522016,-0.0064575645756457245
2023-04-28,65200,65900,65000,65500,19699481,0.01393188854489158,109900,110500,108200,109300,808675,0.01485608170844932
2023-05-02,66000,66300,65100,65700,14396948,0.003053435114503733,109300,109800,108700,109500,443845,0.0018298261665141702
2023-05-03,65100,65600,64900,65400,8876749,-0.004566210045662156,109100,109400,107900,109300,371989,-0.0018264840182647957
2023-05-04,65600,65700,64700,65100,9791064,-0.004587155963302725,109000,110000,108000,109200,436200,-0.0009149130832570851
2023-05-08,66300,66300,65400,65900,9405365,0.01228878648233489,110000,112600,109700,112300,821333,0.028388278388278287
2023-05-09,65800,65800,65100,65300,9366861,-0.009104704097116834,113000,113600,111000,111900,562232,-0.003561887800534236
2023-05-10,65500,65500,64300,64600,13057727,-0.01071975497702915,111700,115400,111600,114900,1231852,0.02680965147453085
2023-05-11,64700,65100,64200,64200,11648905,-0.006191950464396245,115500,116500,114100,116200,904911,0.011314186248912117
2023-05-12,63700,64600,63600,64100,8693913,-0.0015576323987538387,116100,116200,111800,111800,753751,-0.03786574870912218
2023-05-15,64100,64600,63900,64500,8172021,0.006240249609984483,111400,112200,110100,111500,485601,-0.0026833631484793896
2023-05-16,65800,65900,65300,65400,12334657,0.013953488372093092,112200,112600,110300,110500,646552,-0.008968609865470878
2023-05-17,65900,65900,64800,65000,10745504,-0.006116207951070374,110200,112500,110200,111900,388321,0.012669683257918507
2023-05-18,66000,66200,65700,66200,14431704,0.01846153846153853,112700,113500,112100,113000,407261,0.009830205540661385
2023-05-19,67800,68400,67500,68400,20349345,0.0332326283987916,113600,114200,112700,113400,436895,0.003539823008849474
2023-05-22,68400,69000,68000,68500,14470308,0.0014619883040936088,113100,115300,113000,113800,516511,0.003527336860670305
2023-05-23,68500,68700,68100,68400,8561643,-0.0014598540145985828,114400,115400,113600,114200,430549,0.0035149384885764245
